parentTconst,seasonNumber,episodeNumber,averageRating,numVotes
tt2661044,1.0,13.0,8.8,5855.0
tt1826940,3.0,17.0,7.1,1103.0
tt1826940,3.0,18.0,7.2,1085.0
tt11242246,5.0,13.0,7.8,157.0
tt1586680,5.0,1.0,8.2,2516.0
tt1266020,6.0,16.0,7.4,2025.0
tt0182576,12.0,12.0,6.3,1527.0
tt11242246,5.0,11.0,7.5,150.0
tt17069148,1.0,3.0,7.8,1569.0
tt0806910,1.0,901.0,6.8,184.0
tt0806910,1.0,902.0,7.2,199.0
tt1839578,3.0,16.0,9.2,4057.0
tt0460627,9.0,18.0,7.0,779.0
tt0806910,1.0,909.0,6.0,175.0
tt0364845,11.0,16.0,7.7,669.0
tt0364845,11.0,18.0,7.6,840.0
tt0364845,11.0,17.0,7.4,702.0
tt0364845,11.0,19.0,7.7,781.0
tt0068120,53.0,158.0,,
tt0068120,53.0,76.0,,
tt0068120,53.0,77.0,,
tt0068120,53.0,78.0,,
tt0068120,53.0,79.0,,
tt6111130,8.0,10.0,7.5,208.0
tt2543312,1.0,7.0,7.7,818.0
tt1759761,3.0,8.0,8.7,1294.0
tt2070791,2.0,15.0,8.4,814.0
tt2070791,2.0,16.0,7.6,629.0
tt2297757,2.0,4.0,8.2,1008.0
tt2293002,5.0,1.0,7.6,318.0
tt14269590,2.0,12.0,8.0,1161.0
tt5106590,8.0,2.0,,
tt0369179,11.0,16.0,6.6,899.0
tt0369179,11.0,17.0,6.6,895.0
tt1695360,3.0,1.0,8.3,2888.0
tt7491982,7.0,11.0,7.6,284.0
tt13833978,4.0,1.0,,
tt13833978,4.0,2.0,,
tt13833978,4.0,3.0,,
tt13833978,4.0,4.0,,
tt13833978,4.0,5.0,,
tt13833978,4.0,6.0,,
tt13833978,4.0,7.0,,
tt13833978,4.0,8.0,,
tt13833978,4.0,9.0,,
tt13833978,4.0,10.0,,
tt5106590,8.0,3.0,6.7,6.0
tt22091076,2.0,1.0,7.7,956.0
tt0486531,15.0,14.0,,
tt14218830,5.0,1.0,7.6,380.0
tt14976292,3.0,5.0,8.2,272.0
tt0068120,,,,
tt0068120,,,,
tt0068120,,,,
tt0068120,,,,
tt0068120,,,,
tt0068120,42.0,104.0,,
tt0068120,,,,
tt0068120,,,,
tt0068120,,,,
tt0068120,42.0,100.0,,
tt0068120,,,,
tt0182576,23.0,4.0,6.3,557.0
tt1561755,4.0,12.0,8.0,1172.0
tt0364845,22.0,11.0,7.4,319.0
tt22091076,1.0,12.0,7.7,1154.0
tt26743760,2.0,3.0,8.0,654.0
tt2710394,1.0,14.0,7.8,461.0
tt2802850,1.0,6.0,9.2,12857.0
tt1305826,5.0,48.0,9.1,1608.0
tt1305826,5.0,49.0,7.3,1089.0
tt1305826,5.0,50.0,8.0,1245.0
tt1305826,5.0,51.0,8.7,1344.0
tt1305826,5.0,52.0,8.7,1274.0
tt11242246,5.0,9.0,7.6,148.0
tt11242246,5.0,10.0,7.6,139.0
tt11242246,5.0,12.0,7.7,150.0
tt11242246,5.0,14.0,7.3,134.0
tt11242246,5.0,15.0,7.7,134.0
tt11379026,4.0,11.0,7.7,472.0
tt11379026,4.0,12.0,7.4,473.0
tt11379026,4.0,13.0,7.5,474.0
tt0206501,52.0,1.0,7.0,80.0
tt0206501,52.0,2.0,6.9,49.0
tt0206501,52.0,3.0,7.8,48.0
tt0206501,52.0,4.0,7.1,51.0
tt0206501,52.0,5.0,7.0,60.0
tt13406094,4.0,1.0,,
tt1759761,3.0,10.0,8.4,1119.0
tt0413573,10.0,14.0,7.8,1019.0
tt2071645,2.0,10.0,7.4,735.0
tt2070791,2.0,18.0,8.3,739.0
tt26471411,1.0,13.0,9.2,1438.0
tt26471411,1.0,14.0,9.0,1409.0
tt26471411,1.0,16.0,9.6,2502.0
tt26471411,1.0,15.0,9.0,1415.0
tt17543592,3.0,5.0,7.5,463.0
tt7658402,5.0,2.0,7.3,540.0
tt7658402,5.0,3.0,7.2,510.0
tt7658402,5.0,4.0,7.3,531.0
tt7658402,5.0,5.0,7.4,494.0
tt7658402,5.0,6.0,7.2,480.0
tt7658402,5.0,7.0,7.1,443.0
tt7658402,5.0,8.0,7.1,432.0
tt7658402,5.0,9.0,7.6,436.0
tt7658402,5.0,10.0,7.6,449.0
tt16288804,2.0,2.0,,
tt16288804,2.0,3.0,,
tt16288804,2.0,4.0,,
tt16288804,2.0,5.0,,
tt16288804,2.0,6.0,,
tt16288804,2.0,7.0,,
tt16288804,2.0,8.0,,
tt14403178,2.0,6.0,,
tt14403178,2.0,7.0,,
tt14403178,2.0,2.0,,
tt14403178,2.0,3.0,,
tt14403178,2.0,8.0,,
tt14403178,2.0,4.0,,
tt14403178,2.0,5.0,,
tt0159876,52.0,10.0,7.8,14.0
tt0096697,26.0,4.0,7.4,1820.0
tt0096697,26.0,3.0,6.4,1315.0
tt8596744,7.0,2.0,,
tt5106590,8.0,4.0,7.6,11.0
tt1353056,17.0,6.0,8.8,713.0
tt1353056,17.0,7.0,4.8,1030.0
tt1353056,17.0,8.0,7.9,642.0
tt13146488,2.0,2.0,7.7,7859.0
tt13146488,2.0,3.0,8.4,7563.0
tt13146488,2.0,4.0,7.6,6945.0
tt13146488,2.0,5.0,8.1,7035.0
tt13146488,2.0,6.0,9.1,9728.0
tt13146488,2.0,7.0,9.1,9539.0
tt13146488,2.0,8.0,6.7,11256.0
tt2249007,2.0,5.0,8.0,1033.0
tt0068120,,,,
tt2149175,2.0,9.0,8.5,1973.0
tt2071645,2.0,12.0,7.4,708.0
tt2098220,1.0,118.0,8.6,1866.0
tt0397306,19.0,16.0,6.9,208.0
tt1845307,3.0,19.0,7.0,785.0
tt2618986,1.0,8.0,7.7,1666.0
tt17069148,1.0,4.0,7.8,1437.0
tt33044444,1.0,18.0,7.9,617.0
tt33044444,1.0,19.0,8.2,656.0
tt0068120,,,,
tt0898266,7.0,20.0,8.0,3618.0
tt29485149,1.0,16.0,7.3,3104.0
tt2805096,12.0,13.0,7.3,254.0
tt1837642,3.0,16.0,7.9,575.0
tt1837642,3.0,15.0,7.6,576.0
tt9679542,4.0,4.0,8.2,563.0
tt0182576,23.0,5.0,6.2,557.0
tt0182576,23.0,6.0,6.7,505.0
tt0182576,23.0,7.0,6.4,479.0
tt0068120,53.0,80.0,,
tt0068120,53.0,81.0,,
tt0068120,53.0,82.0,,
tt0068120,53.0,83.0,,
tt0068120,53.0,84.0,,
tt2261391,2.0,17.0,8.3,600.0
tt2261391,2.0,19.0,8.5,609.0
tt2261391,2.0,18.0,8.1,584.0
tt2261391,2.0,20.0,8.9,875.0
tt2261391,2.0,22.0,8.9,762.0
tt2261391,2.0,21.0,8.3,590.0
tt2575988,1.0,6.0,8.3,2453.0
tt2575988,1.0,8.0,9.3,4284.0
tt1628033,21.0,4.0,8.1,389.0
tt2293002,5.0,2.0,8.4,334.0
tt2771780,1.0,42.0,5.1,253.0
tt0806910,1.0,1292.0,6.7,171.0
tt1266020,6.0,18.0,7.6,2033.0
tt0397306,19.0,17.0,6.6,199.0
tt1442462,5.0,14.0,8.2,751.0
tt0159876,52.0,7.0,,
tt1845307,3.0,18.0,7.2,815.0
tt1561755,4.0,13.0,8.1,1153.0
tt0397306,9.0,12.0,7.0,722.0
tt2293002,3.0,2.0,9.6,757.0
tt1759761,3.0,7.0,8.3,1191.0
tt2293002,2.0,10.0,7.8,335.0
tt0068120,,,,
tt0413573,10.0,19.0,8.0,981.0
tt1954347,3.0,2.0,7.8,586.0
tt0364845,22.0,12.0,7.7,322.0
tt4655480,10.0,13.0,7.6,215.0
tt1266020,6.0,19.0,8.3,2246.0
tt27995113,2.0,1.0,,
tt13309742,2.0,1.0,,
tt7491982,7.0,12.0,7.8,294.0
tt2193041,2.0,15.0,8.3,679.0
tt17543592,3.0,6.0,8.0,437.0
tt22091076,1.0,13.0,8.2,1416.0
tt17069148,1.0,5.0,7.6,1333.0
tt1830617,3.0,20.0,8.3,1115.0
tt1888075,15.0,1.0,,
tt8634332,4.0,3.0,7.5,752.0
tt8634332,4.0,9.0,8.5,950.0
tt8634332,4.0,4.0,8.2,947.0
tt8634332,4.0,7.0,7.6,656.0
tt8634332,4.0,6.0,7.3,685.0
tt8634332,4.0,5.0,7.5,650.0
tt8634332,4.0,8.0,8.3,718.0
tt8634332,4.0,2.0,7.6,910.0
tt1888075,14.0,2.0,7.0,346.0
tt14976292,3.0,6.0,8.3,377.0
tt0068120,,,,
tt26743760,2.0,4.0,7.5,630.0
tt0098844,24.0,12.0,7.3,210.0
tt0096697,36.0,13.0,6.6,499.0
tt1632701,3.0,11.0,8.2,2872.0
tt0068120,53.0,85.0,,
tt0068120,53.0,86.0,,
tt0068120,53.0,87.0,,
tt0068120,53.0,88.0,,
tt0068120,53.0,89.0,,
tt26591110,2.0,12.0,7.8,547.0
tt1489428,5.0,13.0,8.8,1554.0
tt10813940,3.0,2.0,7.6,613.0
tt10813940,3.0,6.0,8.3,611.0
tt10813940,3.0,7.0,8.5,638.0
tt10813940,3.0,8.0,8.6,633.0
tt10813940,3.0,9.0,9.2,886.0
tt10813940,3.0,10.0,8.6,758.0
tt10919420,3.0,2.0,8.5,17081.0
tt2249007,2.0,2.0,7.9,1104.0
tt2070791,2.0,17.0,7.7,648.0
tt0413573,10.0,15.0,7.8,997.0
tt1888075,3.0,8.0,7.9,684.0
tt26591147,1.0,11.0,7.9,574.0
tt2467372,1.0,20.0,7.5,3988.0
tt0068120,,,,
tt1826940,3.0,19.0,7.6,1090.0
tt0988824,1.0,353.0,6.7,458.0
tt6111130,8.0,11.0,8.1,212.0
tt32315359,1.0,585.0,9.0,815.0
tt1219024,6.0,20.0,8.2,1396.0
tt2098220,1.0,119.0,8.3,2025.0
tt26743760,2.0,5.0,7.9,656.0
tt35257773,1.0,2.0,4.3,1763.0
tt1408430,,,6.7,119.0
tt33044444,1.0,20.0,8.5,788.0
tt8596744,7.0,3.0,8.0,8.0
tt2543312,1.0,8.0,8.6,896.0
tt2543312,1.0,9.0,8.8,927.0
tt2543312,1.0,10.0,8.0,832.0
tt1600194,4.0,17.0,7.9,529.0
tt29485149,1.0,17.0,8.9,5247.0
tt2771780,8.0,400.0,7.6,28.0
tt9679542,4.0,5.0,7.8,530.0
tt21209876,2.0,6.0,9.5,18819.0
tt26591147,1.0,12.0,7.7,558.0
tt26591147,1.0,13.0,7.6,564.0
tt0206512,,,7.9,22.0
tt0206512,,,6.8,24.0
tt0206512,,,7.9,22.0
tt3281796,1.0,6.0,7.8,736.0
tt3281796,1.0,7.0,8.4,776.0
tt3281796,1.0,8.0,8.6,860.0
tt11379026,4.0,14.0,7.3,488.0
tt11379026,4.0,15.0,7.6,462.0
tt11379026,4.0,16.0,8.3,516.0
tt0806910,1.0,1295.0,6.4,185.0
tt30003786,3.0,1.0,5.3,117.0
tt5106590,8.0,5.0,,
tt17543592,3.0,7.0,8.6,560.0
tt0397306,19.0,18.0,6.9,191.0
tt7678620,,,7.0,22.0
tt9679542,4.0,6.0,7.7,510.0
tt0098844,24.0,13.0,7.0,192.0
tt6111130,8.0,12.0,7.7,203.0
tt6111130,8.0,13.0,7.5,215.0
tt8596744,7.0,4.0,5.5,79.0
tt26591147,1.0,14.0,7.8,535.0
tt26591147,1.0,15.0,8.1,551.0
tt26591147,1.0,16.0,8.3,534.0
tt26591147,1.0,17.0,8.5,610.0
tt5622316,5.0,7.0,8.4,430.0
tt5622316,5.0,3.0,8.7,636.0
tt5622316,5.0,6.0,8.4,457.0
tt5622316,5.0,4.0,9.1,440.0
tt5622316,5.0,8.0,9.2,529.0
tt5622316,5.0,5.0,8.9,437.0
tt1888075,14.0,3.0,7.0,313.0
tt1888075,14.0,4.0,7.1,296.0
tt1888075,14.0,5.0,6.8,286.0
tt1888075,14.0,6.0,7.3,279.0
tt1888075,14.0,7.0,8.0,315.0
tt1888075,14.0,8.0,7.5,265.0
tt3061046,1.0,6.0,7.0,1279.0
tt26743760,2.0,6.0,8.5,664.0
tt29485149,1.0,18.0,9.3,7527.0
tt17069148,1.0,6.0,7.5,1237.0
tt21209876,2.0,7.0,8.5,9967.0
tt0068120,,,,
tt0182576,24.0,1.0,,
tt13875494,2.0,11.0,7.6,541.0
tt6111130,8.0,14.0,7.6,201.0
tt13875494,2.0,10.0,8.1,622.0
tt0068120,53.0,90.0,,
tt0068120,53.0,91.0,,
tt0068120,53.0,92.0,,
tt0068120,53.0,93.0,,
tt0068120,53.0,94.0,,
tt35683421,1.0,1.0,7.9,1095.0
tt35683421,1.0,2.0,8.2,1056.0
tt35683421,1.0,3.0,8.2,1041.0
tt35683421,1.0,4.0,8.6,1144.0
tt35683421,1.0,5.0,8.2,1007.0
tt35683421,1.0,6.0,8.0,1013.0
tt35683421,1.0,7.0,8.1,994.0
tt35683421,1.0,8.0,8.3,1043.0
tt35683421,1.0,10.0,8.2,906.0
tt35683421,1.0,9.0,8.1,926.0
tt35683421,1.0,11.0,8.4,905.0
tt35683421,1.0,12.0,8.5,1004.0
tt35683421,1.0,13.0,8.2,851.0
tt35683421,1.0,14.0,8.0,868.0
tt35683421,1.0,15.0,8.1,867.0
tt35683421,1.0,16.0,8.2,909.0
tt1843230,3.0,20.0,8.4,1583.0
tt1954347,3.0,7.0,7.7,536.0
tt2580046,6.0,11.0,8.8,431.0
tt17543592,3.0,8.0,8.1,464.0
tt7587890,7.0,10.0,7.9,892.0
tt5106590,8.0,6.0,7.1,272.0
tt1632701,3.0,12.0,8.9,3374.0
tt0068120,,,,
tt2874692,12.0,9.0,7.6,127.0
tt2874692,12.0,10.0,8.1,135.0
tt2874692,12.0,11.0,8.7,132.0
tt2874692,12.0,12.0,8.4,115.0
tt0364845,22.0,13.0,7.7,291.0
tt1586680,4.0,12.0,9.3,4778.0
tt0168366,17.0,8.0,6.6,127.0
tt0168366,17.0,9.0,7.4,131.0
tt0168366,17.0,10.0,6.7,124.0
tt0168366,17.0,11.0,6.5,123.0
tt0168366,17.0,12.0,6.9,124.0
tt5834204,6.0,2.0,7.2,1870.0
tt5834204,6.0,3.0,7.3,1822.0
tt5834204,6.0,4.0,6.7,1770.0
tt5834204,6.0,5.0,7.5,1735.0
tt5834204,6.0,6.0,7.8,1857.0
tt5834204,6.0,7.0,7.9,1927.0
tt5834204,6.0,8.0,8.4,2696.0
tt5834204,6.0,9.0,9.0,4620.0
tt5834204,6.0,10.0,5.7,4775.0
tt2039625,7.0,8.0,5.9,16.0
tt20863294,1.0,18.0,7.7,37.0
tt8596744,7.0,5.0,8.9,62.0
tt26591110,2.0,13.0,7.9,578.0
tt4655480,10.0,14.0,7.9,187.0
tt2805096,12.0,14.0,8.3,258.0
tt1266020,6.0,17.0,7.5,2024.0
tt1837642,3.0,17.0,7.7,566.0
tt0388629,1.0,636.0,7.8,1046.0
tt0806910,1.0,1296.0,7.3,221.0
tt3006802,1.0,2.0,8.3,6804.0
tt3006802,1.0,3.0,8.5,6355.0
tt7491982,7.0,13.0,7.9,279.0
tt13875494,2.0,12.0,7.4,524.0
tt0898266,7.0,21.0,7.5,3457.0
tt0898266,7.0,22.0,7.7,3641.0
tt0898266,7.0,23.0,7.8,3604.0
tt0898266,7.0,24.0,8.0,3708.0
tt1628033,21.0,5.0,8.5,460.0
tt1830617,3.0,21.0,8.7,1114.0
tt1830617,3.0,22.0,9.1,1429.0
tt2404499,2.0,1.0,7.9,273.0
tt2404499,2.0,2.0,8.6,256.0
tt2404499,2.0,3.0,8.1,239.0
tt2404499,2.0,4.0,8.2,233.0
tt2404499,2.0,5.0,8.2,227.0
tt2404499,2.0,6.0,7.9,233.0
tt2404499,2.0,7.0,8.2,225.0
tt2404499,2.0,8.0,8.3,229.0
tt2404499,2.0,9.0,9.1,275.0
tt2404499,2.0,10.0,8.3,218.0
tt2404499,2.0,11.0,8.1,233.0
tt2404499,2.0,12.0,8.8,227.0
tt2404499,2.0,13.0,9.0,260.0
tt2404499,2.0,14.0,8.7,216.0
tt2404499,2.0,15.0,8.3,210.0
tt2404499,2.0,17.0,8.2,206.0
tt2404499,2.0,16.0,8.6,219.0
tt2404499,2.0,18.0,8.3,209.0
tt2404499,2.0,19.0,8.6,218.0
tt2404499,2.0,20.0,8.6,214.0
tt2404499,2.0,22.0,8.3,204.0
tt2404499,2.0,21.0,8.9,246.0
tt2404499,2.0,23.0,8.6,212.0
tt2404499,2.0,24.0,8.5,208.0
tt2404499,2.0,25.0,8.5,206.0
tt2404499,2.0,26.0,8.3,203.0
tt2404499,2.0,27.0,8.6,203.0
tt2404499,2.0,28.0,8.5,202.0
tt0486531,26.0,16.0,8.6,16.0
tt2404499,2.0,29.0,8.7,225.0
tt2404499,2.0,30.0,9.4,321.0
tt4406178,3.0,2.0,8.1,804.0
tt4406178,3.0,3.0,8.2,787.0
tt4406178,3.0,4.0,8.5,846.0
tt4406178,3.0,6.0,8.5,795.0
tt2404499,2.0,31.0,8.5,215.0
tt2404499,2.0,32.0,9.1,245.0
tt2404499,2.0,33.0,8.8,233.0
tt2404499,2.0,34.0,8.3,213.0
tt2404499,2.0,35.0,8.1,212.0
tt2404499,2.0,36.0,8.3,208.0
tt2404499,2.0,37.0,8.2,212.0
tt2404499,2.0,38.0,8.4,206.0
tt2404499,2.0,39.0,8.4,219.0
tt0806910,1.0,904.0,5.8,148.0
tt0806910,1.0,906.0,6.3,208.0
tt31938062,2.0,1.0,,
tt8596744,7.0,6.0,7.5,8.0
tt16358384,3.0,1.0,7.6,1235.0
tt8772296,3.0,2.0,,
tt8772296,3.0,3.0,,
tt8772296,3.0,4.0,,
tt8772296,3.0,5.0,,
tt8772296,3.0,6.0,,
tt8772296,3.0,7.0,,
tt8772296,3.0,8.0,,
tt0098844,24.0,14.0,7.5,190.0
tt2189221,2.0,10.0,7.3,339.0
tt2189221,2.0,9.0,7.7,344.0
tt2189221,2.0,7.0,7.8,379.0
tt2189221,2.0,6.0,7.6,362.0
tt2189221,2.0,4.0,7.8,377.0
tt33044444,1.0,21.0,8.4,641.0
tt2189221,2.0,2.0,7.6,393.0
tt2189221,2.0,12.0,7.9,372.0
tt2189221,2.0,13.0,8.2,430.0
tt0159876,52.0,19.0,6.5,20.0
tt0159876,52.0,13.0,8.3,10.0
tt1266020,6.0,20.0,8.1,2060.0
tt1266020,6.0,21.0,8.8,2593.0
tt1266020,6.0,22.0,9.2,3411.0
tt1710308,5.0,21.0,8.3,2826.0
tt0068120,,,,
tt2191671,2.0,19.0,7.6,1084.0
tt0182576,12.0,14.0,5.3,1725.0
tt0397306,9.0,13.0,7.2,702.0
tt0988824,1.0,354.0,6.7,449.0
tt0806910,1.0,1297.0,4.0,157.0
tt17069148,1.0,7.0,7.4,1097.0
tt2193041,2.0,16.0,8.5,716.0
tt1628033,21.0,6.0,9.1,1076.0
tt0413573,10.0,17.0,7.3,1705.0
tt0413573,10.0,16.0,7.6,1073.0
tt0397306,19.0,19.0,6.9,213.0
tt9679542,4.0,7.0,8.4,606.0
tt1561755,4.0,14.0,8.0,1062.0
tt13875494,2.0,13.0,8.0,560.0
tt1353056,17.0,9.0,8.6,610.0
tt1353056,17.0,10.0,9.2,892.0
tt0068120,53.0,95.0,,
tt0068120,53.0,96.0,,
tt0068120,53.0,97.0,,
tt0068120,53.0,98.0,,
tt0068120,53.0,99.0,,
tt1489428,5.0,11.0,8.7,1477.0
tt8596744,7.0,7.0,9.4,21.0
tt2802850,1.0,4.0,8.9,11088.0
tt2802850,1.0,7.0,8.9,10582.0
tt2249007,2.0,3.0,8.0,1101.0
tt0988824,1.0,355.0,7.1,465.0
tt1845307,3.0,21.0,7.2,838.0
tt2293002,5.0,3.0,7.6,309.0
tt2293002,5.0,5.0,8.1,317.0
tt2293002,5.0,4.0,8.2,333.0
tt2293002,5.0,6.0,7.9,318.0
tt0290988,9.0,1.0,7.5,352.0
tt0452046,18.0,2.0,6.9,457.0
tt1219024,6.0,21.0,7.3,1073.0
tt0452046,9.0,19.0,7.7,1911.0
tt0413573,10.0,20.0,7.7,986.0
tt34935264,1.0,1.0,9.0,1990.0
tt34935264,1.0,2.0,8.9,1913.0
tt0364845,22.0,14.0,8.0,299.0
tt11846996,3.0,1.0,,
tt0486531,26.0,17.0,,
tt0486531,26.0,18.0,,
tt0486531,26.0,19.0,8.2,5.0
tt29485149,1.0,19.0,9.5,17633.0
tt8289930,7.0,1.0,7.3,597.0
tt26591110,2.0,17.0,7.4,476.0
tt26591110,2.0,14.0,7.6,578.0
tt26591110,2.0,15.0,7.5,531.0
tt4655480,10.0,15.0,8.3,257.0
tt2098220,1.0,120.0,8.1,1686.0
tt2467372,1.0,21.0,8.0,4054.0
tt26591110,2.0,16.0,6.6,600.0
tt9679542,4.0,8.0,8.6,575.0
tt8596744,7.0,8.0,7.0,27.0
tt7235466,8.0,10.0,8.1,1411.0
tt7235466,8.0,11.0,8.2,1987.0
tt8596744,7.0,9.0,8.5,19.0
tt13875494,3.0,1.0,8.2,463.0
tt26591110,3.0,1.0,7.4,404.0
tt11379026,5.0,1.0,7.7,305.0
tt11379026,6.0,1.0,,
tt31589662,2.0,1.0,7.2,278.0
tt27444205,2.0,1.0,,
tt1837642,3.0,20.0,8.7,727.0
tt7892026,7.0,23.0,,
tt7892026,7.0,29.0,,
tt7892026,7.0,53.0,,
tt7892026,7.0,81.0,,
tt7892026,7.0,107.0,,
tt7892026,7.0,139.0,,
tt7892026,7.0,148.0,,
tt7892026,6.0,71.0,,
tt0452046,9.0,20.0,7.9,2662.0
tt13875494,2.0,18.0,7.7,516.0
tt21209876,2.0,8.0,9.3,15187.0
tt0388629,1.0,637.0,7.8,1000.0
tt0388629,1.0,638.0,8.0,1070.0
tt0388629,1.0,639.0,7.7,990.0
tt2805096,12.0,15.0,8.2,245.0
tt26743760,2.0,7.0,8.5,661.0
tt1353056,17.0,11.0,7.1,517.0
tt1353056,17.0,12.0,7.4,501.0
tt1353056,17.0,13.0,9.1,647.0
tt1826940,4.0,1.0,7.6,1245.0
tt2467372,2.0,1.0,8.1,4152.0
tt0206501,52.0,10.0,7.2,48.0
tt0206501,52.0,11.0,7.4,39.0
tt2071645,3.0,1.0,7.3,819.0
tt7235466,8.0,12.0,8.0,1411.0
tt29485149,1.0,20.0,8.7,5122.0
tt0247082,14.0,20.0,6.8,418.0
tt0247082,14.0,22.0,7.3,422.0
tt4655480,10.0,16.0,7.7,199.0
tt0203259,26.0,16.0,7.6,309.0
tt0098844,24.0,17.0,6.8,214.0
tt0098844,24.0,15.0,7.7,183.0
tt0098844,24.0,16.0,6.3,383.0
tt1219024,6.0,22.0,9.1,1753.0
tt1219024,6.0,23.0,7.7,1463.0
tt1751634,2.0,11.0,7.3,2209.0
tt1751634,2.0,12.0,7.8,1936.0
tt2071645,2.0,14.0,7.8,762.0
tt2071645,2.0,15.0,7.9,830.0
tt0203259,26.0,17.0,7.8,291.0
tt0203259,26.0,18.0,7.7,279.0
tt17069148,1.0,8.0,7.9,1252.0
tt0397306,19.0,20.0,6.0,228.0
tt33044444,1.0,22.0,8.6,717.0
tt0235918,9.0,10.0,5.8,131.0
tt21209876,2.0,9.0,8.7,10652.0
tt33044444,1.0,23.0,9.3,1286.0
tt1442437,5.0,23.0,8.2,2570.0
tt0068120,53.0,100.0,,
tt0068120,53.0,101.0,,
tt0068120,53.0,102.0,,
tt0068120,53.0,103.0,,
tt0068120,53.0,104.0,,
tt15017118,4.0,1.0,,
tt0182576,12.0,15.0,6.8,1471.0
tt0452046,18.0,3.0,8.2,780.0
tt0452046,18.0,4.0,7.5,347.0
tt0247082,14.0,21.0,7.6,595.0
tt0203259,26.0,19.0,8.1,323.0
tt0068120,,,,
tt1632701,3.0,13.0,8.2,2717.0
tt3581932,1.0,1.0,8.0,2165.0
tt1628033,21.0,7.0,9.2,1048.0
tt2805096,1.0,8.0,7.9,760.0
tt2805096,1.0,9.0,7.9,740.0
tt2805096,1.0,10.0,8.0,759.0
tt2707408,1.0,1.0,8.8,10534.0
tt4192812,7.0,1.0,,
tt1845307,3.0,20.0,7.3,838.0
tt0068120,,,,
tt0852863,4.0,20.0,8.2,246.0
tt0364845,22.0,15.0,7.8,292.0
tt7491982,7.0,14.0,8.2,320.0
tt7491982,7.0,15.0,7.8,260.0
tt6111130,8.0,15.0,8.4,210.0
tt13875494,2.0,14.0,7.4,524.0
tt0094416,37.0,1.0,7.4,37.0
tt0397306,19.0,21.0,6.6,195.0
tt31433814,2.0,4.0,7.3,4292.0
tt31433814,2.0,5.0,6.6,4057.0
tt31433814,2.0,6.0,7.0,3798.0
tt31433814,2.0,7.0,7.0,3161.0
tt31433814,2.0,8.0,6.3,3402.0
tt26743760,2.0,8.0,7.8,598.0
tt0206501,52.0,7.0,7.1,53.0
tt0206501,52.0,8.0,7.3,40.0
tt17543592,3.0,9.0,7.6,413.0
tt26591110,2.0,18.0,8.2,528.0
tt0364151,39.0,3.0,7.1,21.0
tt10802170,2.0,5.0,8.3,1231.0
tt10802170,2.0,3.0,9.6,2768.0
tt10802170,2.0,4.0,8.5,1351.0
tt10802170,2.0,6.0,9.7,4043.0
tt10802170,2.0,2.0,9.3,2051.0
tt1837642,3.0,18.0,7.7,557.0
tt2771780,1.0,40.0,6.3,271.0
tt13875494,2.0,19.0,7.9,461.0
tt8596744,7.0,10.0,6.4,39.0
tt1327801,5.0,16.0,7.0,932.0
tt5106590,8.0,7.0,8.7,7.0
tt5106590,8.0,8.0,9.0,6.0
tt5106590,8.0,9.0,,
tt2771780,1.0,43.0,5.3,243.0
tt2771780,1.0,44.0,6.7,292.0
tt0452046,9.0,21.0,7.4,2012.0
tt0988824,1.0,356.0,7.1,466.0
tt2136138,2.0,6.0,8.1,65.0
tt2136138,2.0,21.0,8.2,55.0
tt35257773,1.0,3.0,4.6,1840.0
tt35257773,1.0,4.0,4.3,1687.0
tt35257773,1.0,5.0,4.2,1669.0
tt35257773,1.0,6.0,4.2,1653.0
tt35257773,1.0,7.0,4.3,1649.0
tt35257773,1.0,8.0,4.1,1939.0
tt2467372,1.0,22.0,8.8,4796.0
tt1826940,3.0,20.0,7.2,1153.0
tt0068120,42.0,120.0,,
tt2149175,2.0,10.0,7.9,1740.0
tt2149175,2.0,12.0,8.1,1728.0
tt2149175,2.0,11.0,8.0,1741.0
tt2699128,1.0,4.0,7.6,6009.0
tt8596744,7.0,11.0,,
tt0413573,10.0,21.0,8.2,1049.0
tt9679542,4.0,9.0,8.1,512.0
tt17069148,1.0,9.0,8.3,1260.0
tt3581932,1.0,2.0,8.2,1995.0
tt3581932,1.0,3.0,8.4,2008.0
tt1327801,5.0,15.0,7.5,958.0
tt2191671,3.0,1.0,7.6,1231.0
tt0182576,23.0,8.0,6.6,483.0
tt1839578,4.0,1.0,8.8,3828.0
tt1600194,5.0,1.0,8.0,686.0
tt1595859,5.0,1.0,8.5,530.0
tt0369179,12.0,1.0,5.2,1151.0
tt1442462,6.0,1.0,8.5,854.0
tt1845307,4.0,1.0,7.2,881.0
tt0898266,8.0,1.0,7.2,4203.0
tt1837642,3.0,19.0,8.0,578.0
tt0369179,11.0,18.0,6.5,877.0
tt0369179,11.0,19.0,7.1,1041.0
tt0182576,23.0,9.0,6.5,459.0
tt2710394,1.0,15.0,7.4,406.0
tt0068120,,,,
tt0068120,53.0,105.0,,
tt0068120,53.0,106.0,,
tt0068120,53.0,107.0,,
tt0068120,53.0,108.0,,
tt0068120,53.0,109.0,,
tt14379784,3.0,3.0,,
tt14379784,3.0,2.0,,
tt14379784,3.0,4.0,,
tt14379784,3.0,5.0,,
tt8289930,7.0,2.0,7.3,556.0
tt8289930,7.0,3.0,6.9,532.0
tt8289930,7.0,4.0,7.5,512.0
tt8289930,7.0,5.0,8.0,558.0
tt8289930,7.0,6.0,7.5,455.0
